particullate_matter,timestamp
31,17/09/2014 06:25
36,17/09/2014 06:30
35,17/09/2014 06:35
35,17/09/2014 06:40
35,17/09/2014 06:45
38,17/09/2014 06:50
41,17/09/2014 06:55
45,17/09/2014 07:00
40,17/09/2014 07:05
36,17/09/2014 07:10
37,17/09/2014 07:15
40,17/09/2014 07:20
43,17/09/2014 07:25
45,17/09/2014 07:30
44,17/09/2014 07:35
44,17/09/2014 07:40
40,17/09/2014 07:45
45,17/09/2014 07:50
41,17/09/2014 07:55
42,17/09/2014 08:00
40,17/09/2014 08:05
42,17/09/2014 08:10
43,17/09/2014 08:15
38,17/09/2014 08:20
34,17/09/2014 08:25
34,17/09/2014 08:30
34,17/09/2014 08:35
33,17/09/2014 08:40
32,17/09/2014 08:45
29,17/09/2014 08:50
32,17/09/2014 08:55
37,17/09/2014 09:00
34,17/09/2014 09:05
30,17/09/2014 09:10
34,17/09/2014 09:15
37,17/09/2014 09:20
36,17/09/2014 09:25
40,17/09/2014 09:30
41,17/09/2014 09:35
37,17/09/2014 09:40
41,17/09/2014 09:45
39,17/09/2014 09:50
38,17/09/2014 09:55
35,17/09/2014 10:00
31,17/09/2014 10:05
31,17/09/2014 10:10
27,17/09/2014 10:15
31,17/09/2014 10:20
33,17/09/2014 10:25
34,17/09/2014 10:30
36,17/09/2014 10:35
40,17/09/2014 10:40
40,17/09/2014 10:45
42,17/09/2014 10:50
47,17/09/2014 10:55
52,17/09/2014 11:00
49,17/09/2014 11:05
52,17/09/2014 11:10
50,17/09/2014 11:15
49,17/09/2014 11:20
49,17/09/2014 11:25
53,17/09/2014 11:30
57,17/09/2014 11:35
56,17/09/2014 11:40
53,17/09/2014 11:45
56,17/09/2014 11:50
53,17/09/2014 11:55
49,17/09/2014 12:00
54,17/09/2014 12:05
50,17/09/2014 12:10
50,17/09/2014 12:15
51,17/09/2014 12:20
47,17/09/2014 12:25
43,17/09/2014 12:30
44,17/09/2014 12:35
39,17/09/2014 12:40
36,17/09/2014 12:45
38,17/09/2014 12:50
33,17/09/2014 12:55
29,17/09/2014 13:00
34,17/09/2014 13:05
37,17/09/2014 13:10
36,17/09/2014 13:15
31,17/09/2014 13:20
33,17/09/2014 13:25
37,17/09/2014 13:30
39,17/09/2014 13:35
36,17/09/2014 13:40
32,17/09/2014 13:45
36,17/09/2014 13:50
38,17/09/2014 13:55
37,17/09/2014 14:00
42,17/09/2014 14:05
44,17/09/2014 14:10
42,17/09/2014 14:15
37,17/09/2014 14:20
40,17/09/2014 14:25
37,17/09/2014 14:30
34,17/09/2014 14:35
37,17/09/2014 14:40
39,17/09/2014 14:45
38,17/09/2014 14:50
40,17/09/2014 14:55
39,17/09/2014 15:00
38,17/09/2014 15:05
36,17/09/2014 15:10
40,17/09/2014 15:15
43,17/09/2014 15:20
40,17/09/2014 15:25
35,17/09/2014 15:30
31,17/09/2014 15:35
26,17/09/2014 15:40
24,17/09/2014 15:45
26,17/09/2014 15:50
23,17/09/2014 15:55
20,17/09/2014 16:00
19,17/09/2014 16:05
22,17/09/2014 16:10
25,17/09/2014 16:15
29,17/09/2014 16:20
27,17/09/2014 16:25
29,17/09/2014 16:30
26,17/09/2014 16:35
31,17/09/2014 16:40
30,17/09/2014 16:45
31,17/09/2014 16:50
34,17/09/2014 16:55
31,17/09/2014 17:00
27,17/09/2014 17:05
24,17/09/2014 17:10
21,17/09/2014 17:15
20,17/09/2014 17:20
15,17/09/2014 17:25
17,17/09/2014 17:30
27,17/09/2014 17:35
23,17/09/2014 17:40
18,17/09/2014 17:45
22,17/09/2014 17:50
20,17/09/2014 17:55
21,17/09/2014 18:00
24,17/09/2014 18:05
23,17/09/2014 18:10
27,17/09/2014 18:15
24,17/09/2014 18:20
26,17/09/2014 18:25
31,17/09/2014 18:30
28,17/09/2014 18:35
28,17/09/2014 18:40
27,17/09/2014 18:45
30,17/09/2014 18:50
29,17/09/2014 18:55
25,17/09/2014 19:00
25,17/09/2014 19:05
29,17/09/2014 19:10
27,17/09/2014 19:15
32,17/09/2014 19:20
29,17/09/2014 19:25
33,17/09/2014 19:30
38,17/09/2014 19:35
39,17/09/2014 19:40
36,17/09/2014 19:45
40,17/09/2014 19:50
44,17/09/2014 19:55
49,17/09/2014 20:00
48,17/09/2014 20:05
44,17/09/2014 20:10
48,17/09/2014 20:15
45,17/09/2014 20:20
41,17/09/2014 20:25
36,17/09/2014 20:30
31,17/09/2014 20:35
36,17/09/2014 20:40
36,17/09/2014 20:45
38,17/09/2014 20:50
36,17/09/2014 20:55
34,17/09/2014 21:00
38,17/09/2014 21:05
33,17/09/2014 21:10
28,17/09/2014 21:15
23,17/09/2014 21:20
21,17/09/2014 21:25
21,17/09/2014 21:30
22,17/09/2014 21:35
19,17/09/2014 21:40
27,17/09/2014 21:45
25,17/09/2014 21:50
30,17/09/2014 21:55
27,17/09/2014 22:00
29,17/09/2014 22:05
34,17/09/2014 22:10
38,17/09/2014 22:15
36,17/09/2014 22:20
37,17/09/2014 22:25
38,17/09/2014 22:30
41,17/09/2014 22:35
42,17/09/2014 22:40
43,17/09/2014 22:45
47,17/09/2014 22:50
43,17/09/2014 22:55
42,17/09/2014 23:00
46,17/09/2014 23:05
51,17/09/2014 23:10
51,17/09/2014 23:15
56,17/09/2014 23:20
58,17/09/2014 23:25
57,17/09/2014 23:30
53,17/09/2014 23:35
50,17/09/2014 23:40
47,17/09/2014 23:45
42,17/09/2014 23:50
38,17/09/2014 23:55
39,18/09/2014 00:00
41,18/09/2014 00:05
38,18/09/2014 00:10
37,18/09/2014 00:15
40,18/09/2014 00:20
37,18/09/2014 00:25
42,18/09/2014 00:30
38,18/09/2014 00:35
39,18/09/2014 00:40
34,18/09/2014 00:45
37,18/09/2014 00:50
40,18/09/2014 00:55
44,18/09/2014 01:00
43,18/09/2014 01:05
43,18/09/2014 01:10
46,18/09/2014 01:15
43,18/09/2014 01:20
45,18/09/2014 01:25
42,18/09/2014 01:30
43,18/09/2014 01:35
38,18/09/2014 01:40
43,18/09/2014 01:45
39,18/09/2014 01:50
38,18/09/2014 01:55
40,18/09/2014 02:00
43,18/09/2014 02:05
48,18/09/2014 02:10
51,18/09/2014 02:15
47,18/09/2014 02:20
47,18/09/2014 02:25
44,18/09/2014 02:30
45,18/09/2014 02:35
45,18/09/2014 02:40
50,18/09/2014 02:45
54,18/09/2014 02:50
50,18/09/2014 02:55
47,18/09/2014 03:00
49,18/09/2014 03:05
44,18/09/2014 03:10
48,18/09/2014 03:15
50,18/09/2014 03:20
49,18/09/2014 03:25
44,18/09/2014 03:30
41,18/09/2014 03:35
38,18/09/2014 03:40
35,18/09/2014 03:45
32,18/09/2014 03:50
33,18/09/2014 03:55
34,18/09/2014 04:00
37,18/09/2014 04:05
32,18/09/2014 04:10
34,18/09/2014 04:15
38,18/09/2014 04:20
40,18/09/2014 04:25
41,18/09/2014 04:30
40,18/09/2014 04:35
39,18/09/2014 04:40
39,18/09/2014 04:45
35,18/09/2014 04:50
36,18/09/2014 04:55
41,18/09/2014 05:00
46,18/09/2014 05:05
50,18/09/2014 05:10
53,18/09/2014 05:15
58,18/09/2014 05:20
58,18/09/2014 05:25
61,18/09/2014 05:30
59,18/09/2014 05:35
56,18/09/2014 05:40
57,18/09/2014 05:45
59,18/09/2014 05:50
63,18/09/2014 05:55
59,18/09/2014 06:00
63,18/09/2014 06:05
66,18/09/2014 06:10
67,18/09/2014 06:15
65,18/09/2014 06:20
68,18/09/2014 06:25
69,18/09/2014 06:30
73,18/09/2014 06:35
77,18/09/2014 06:40
81,18/09/2014 06:45
86,18/09/2014 06:50
83,18/09/2014 06:55
85,18/09/2014 07:00
82,18/09/2014 07:05
79,18/09/2014 07:10
79,18/09/2014 07:15
78,18/09/2014 07:20
74,18/09/2014 07:25
70,18/09/2014 07:30
67,18/09/2014 07:35
63,18/09/2014 07:40
58,18/09/2014 07:45
53,18/09/2014 07:50
54,18/09/2014 07:55
49,18/09/2014 08:00
45,18/09/2014 08:05
49,18/09/2014 08:10
54,18/09/2014 08:15
56,18/09/2014 08:20
53,18/09/2014 08:25
55,18/09/2014 08:30
57,18/09/2014 08:35
53,18/09/2014 08:40
52,18/09/2014 08:45
57,18/09/2014 08:50
58,18/09/2014 08:55
58,18/09/2014 09:00
60,18/09/2014 09:05
56,18/09/2014 09:10
53,18/09/2014 09:15
58,18/09/2014 09:20
56,18/09/2014 09:25
53,18/09/2014 09:30
55,18/09/2014 09:35
60,18/09/2014 09:40
55,18/09/2014 09:45
57,18/09/2014 09:50
61,18/09/2014 09:55
62,18/09/2014 10:00
66,18/09/2014 10:05
62,18/09/2014 10:10
64,18/09/2014 10:15
65,18/09/2014 10:20
70,18/09/2014 10:25
72,18/09/2014 10:30
72,18/09/2014 10:35
75,18/09/2014 10:40
75,18/09/2014 10:45
80,18/09/2014 10:50
79,18/09/2014 10:55
76,18/09/2014 11:00
79,18/09/2014 11:05
79,18/09/2014 11:10
74,18/09/2014 11:15
74,18/09/2014 11:20
71,18/09/2014 11:25
69,18/09/2014 11:30
66,18/09/2014 11:35
67,18/09/2014 11:40
63,18/09/2014 11:45
68,18/09/2014 11:50
67,18/09/2014 11:55
64,18/09/2014 12:00
62,18/09/2014 12:05
61,18/09/2014 12:10
65,18/09/2014 12:15
66,18/09/2014 12:20
70,18/09/2014 12:25
71,18/09/2014 12:30
66,18/09/2014 12:35
68,18/09/2014 12:40
65,18/09/2014 12:45
64,18/09/2014 12:50
63,18/09/2014 12:55
59,18/09/2014 13:00
64,18/09/2014 13:05
65,18/09/2014 13:10
70,18/09/2014 13:15
67,18/09/2014 13:20
66,18/09/2014 13:25
71,18/09/2014 13:30
67,18/09/2014 13:35
70,18/09/2014 13:40
66,18/09/2014 13:45
71,18/09/2014 13:50
71,18/09/2014 13:55
75,18/09/2014 14:00
74,18/09/2014 14:05
71,18/09/2014 14:10
67,18/09/2014 14:15
62,18/09/2014 14:20
61,18/09/2014 14:25
57,18/09/2014 14:30
52,18/09/2014 14:35
55,18/09/2014 14:40
53,18/09/2014 14:45
49,18/09/2014 14:50
52,18/09/2014 14:55
54,18/09/2014 15:00
58,18/09/2014 15:05
58,18/09/2014 15:10
54,18/09/2014 15:15
59,18/09/2014 15:20
62,18/09/2014 15:25
62,18/09/2014 15:30
62,18/09/2014 15:35
65,18/09/2014 15:40
61,18/09/2014 15:45
56,18/09/2014 15:50
52,18/09/2014 15:55
51,18/09/2014 16:00
49,18/09/2014 16:05
51,18/09/2014 16:10
47,18/09/2014 16:15
47,18/09/2014 16:20
45,18/09/2014 16:25
44,18/09/2014 16:30
47,18/09/2014 16:35
52,18/09/2014 16:40
53,18/09/2014 16:45
48,18/09/2014 16:50
43,18/09/2014 16:55
48,18/09/2014 17:00
51,18/09/2014 17:05
46,18/09/2014 17:10
45,18/09/2014 17:15
41,18/09/2014 17:20
45,18/09/2014 17:25
45,18/09/2014 17:30
44,18/09/2014 17:35
39,18/09/2014 17:40
35,18/09/2014 17:45
39,18/09/2014 17:50
34,18/09/2014 17:55
36,18/09/2014 18:00
35,18/09/2014 18:05
33,18/09/2014 18:10
38,18/09/2014 18:15
43,18/09/2014 18:20
47,18/09/2014 18:25
51,18/09/2014 18:30
50,18/09/2014 18:35
45,18/09/2014 18:40
50,18/09/2014 18:45
55,18/09/2014 18:50
60,18/09/2014 18:55
55,18/09/2014 19:00
59,18/09/2014 19:05
63,18/09/2014 19:10
63,18/09/2014 19:15
61,18/09/2014 19:20
56,18/09/2014 19:25
60,18/09/2014 19:30
60,18/09/2014 19:35
62,18/09/2014 19:40
67,18/09/2014 19:45
71,18/09/2014 19:50
68,18/09/2014 19:55
67,18/09/2014 20:00
72,18/09/2014 20:05
68,18/09/2014 20:10
69,18/09/2014 20:15
73,18/09/2014 20:20
72,18/09/2014 20:25
67,18/09/2014 20:30
67,18/09/2014 20:35
70,18/09/2014 20:40
72,18/09/2014 20:45
67,18/09/2014 20:50
62,18/09/2014 20:55
60,18/09/2014 21:00
64,18/09/2014 21:05
68,18/09/2014 21:10
71,18/09/2014 21:15
66,18/09/2014 21:20
71,18/09/2014 21:25
71,18/09/2014 21:30
69,18/09/2014 21:35
69,18/09/2014 21:40
70,18/09/2014 21:45
68,18/09/2014 21:50
64,18/09/2014 21:55
67,18/09/2014 22:00
71,18/09/2014 22:05
73,18/09/2014 22:10
71,18/09/2014 22:15
66,18/09/2014 22:20
69,18/09/2014 22:25
64,18/09/2014 22:30
65,18/09/2014 22:35
66,18/09/2014 22:40
69,18/09/2014 22:45
66,18/09/2014 22:50
62,18/09/2014 22:55
67,18/09/2014 23:00
69,18/09/2014 23:05
74,18/09/2014 23:10
77,18/09/2014 23:15
82,18/09/2014 23:20
80,18/09/2014 23:25
76,18/09/2014 23:30
71,18/09/2014 23:35
75,18/09/2014 23:40
80,18/09/2014 23:45
78,18/09/2014 23:50
74,18/09/2014 23:55
73,19/09/2014 00:00
68,19/09/2014 00:05
67,19/09/2014 00:10
70,19/09/2014 00:15
70,19/09/2014 00:20
65,19/09/2014 00:25
68,19/09/2014 00:30
63,19/09/2014 00:35
62,19/09/2014 00:40
65,19/09/2014 00:45
70,19/09/2014 00:50
69,19/09/2014 00:55
67,19/09/2014 01:00
65,19/09/2014 01:05
68,19/09/2014 01:10
70,19/09/2014 01:15
73,19/09/2014 01:20
71,19/09/2014 01:25
75,19/09/2014 01:30
72,19/09/2014 01:35
71,19/09/2014 01:40
71,19/09/2014 01:45
71,19/09/2014 01:50
73,19/09/2014 01:55
68,19/09/2014 02:00
69,19/09/2014 02:05
71,19/09/2014 02:10
72,19/09/2014 02:15
72,19/09/2014 02:20
68,19/09/2014 02:25
70,19/09/2014 02:30
72,19/09/2014 02:35
71,19/09/2014 02:40
69,19/09/2014 02:45
65,19/09/2014 02:50
69,19/09/2014 02:55
65,19/09/2014 03:00
70,19/09/2014 03:05
69,19/09/2014 03:10
72,19/09/2014 03:15
73,19/09/2014 03:20
77,19/09/2014 03:25
72,19/09/2014 03:30
67,19/09/2014 03:35
66,19/09/2014 03:40
69,19/09/2014 03:45
64,19/09/2014 03:50
60,19/09/2014 03:55
55,19/09/2014 04:00
57,19/09/2014 04:05
53,19/09/2014 04:10
48,19/09/2014 04:15
43,19/09/2014 04:20
46,19/09/2014 04:25
43,19/09/2014 04:30
46,19/09/2014 04:35
47,19/09/2014 04:40
45,19/09/2014 04:45
49,19/09/2014 04:50
53,19/09/2014 04:55
48,19/09/2014 05:00
45,19/09/2014 05:05
50,19/09/2014 05:10
54,19/09/2014 05:15
53,19/09/2014 05:20
49,19/09/2014 05:25
45,19/09/2014 05:30
43,19/09/2014 05:35
38,19/09/2014 05:40
33,19/09/2014 05:45
30,19/09/2014 05:50
31,19/09/2014 05:55
31,19/09/2014 06:00
30,19/09/2014 06:05
32,19/09/2014 06:10
34,19/09/2014 06:15
29,19/09/2014 06:20
25,19/09/2014 06:25
25,19/09/2014 06:30
21,19/09/2014 06:35
23,19/09/2014 06:40
24,19/09/2014 06:45
27,19/09/2014 06:50
25,19/09/2014 06:55
29,19/09/2014 07:00
34,19/09/2014 07:05
38,19/09/2014 07:10
40,19/09/2014 07:15
37,19/09/2014 07:20
36,19/09/2014 07:25
32,19/09/2014 07:30
37,19/09/2014 07:35
36,19/09/2014 07:40
37,19/09/2014 07:45
35,19/09/2014 07:50
34,19/09/2014 07:55
38,19/09/2014 08:00
35,19/09/2014 08:05
38,19/09/2014 08:10
35,19/09/2014 08:15
35,19/09/2014 08:20
30,19/09/2014 08:25
35,19/09/2014 08:30
34,19/09/2014 08:35
36,19/09/2014 08:40
34,19/09/2014 08:45
29,19/09/2014 08:50
34,19/09/2014 08:55
35,19/09/2014 09:00
39,19/09/2014 09:05
36,19/09/2014 09:10
37,19/09/2014 09:15
36,19/09/2014 09:20
40,19/09/2014 09:25
45,19/09/2014 09:30
44,19/09/2014 09:35
39,19/09/2014 09:40
39,19/09/2014 09:45
40,19/09/2014 09:50
41,19/09/2014 09:55
45,19/09/2014 10:00
42,19/09/2014 10:05
41,19/09/2014 10:10
43,19/09/2014 10:15
46,19/09/2014 10:20
41,19/09/2014 10:25
42,19/09/2014 10:30
43,19/09/2014 10:35
46,19/09/2014 10:40
48,19/09/2014 10:45
53,19/09/2014 10:50
49,19/09/2014 10:55
50,19/09/2014 11:00
47,19/09/2014 11:05
48,19/09/2014 11:10
50,19/09/2014 11:15
48,19/09/2014 11:20
49,19/09/2014 11:25
50,19/09/2014 11:30
50,19/09/2014 11:35
48,19/09/2014 11:40
44,19/09/2014 11:45
41,19/09/2014 11:50
37,19/09/2014 11:55
32,19/09/2014 12:00
31,19/09/2014 12:05
32,19/09/2014 12:10
34,19/09/2014 12:15
33,19/09/2014 12:20
36,19/09/2014 12:25
31,19/09/2014 12:30
32,19/09/2014 12:35
31,19/09/2014 12:40
35,19/09/2014 12:45
30,19/09/2014 12:50
33,19/09/2014 12:55
30,19/09/2014 13:00
34,19/09/2014 13:05
31,19/09/2014 13:10
29,19/09/2014 13:15
26,19/09/2014 13:20
28,19/09/2014 13:25
24,19/09/2014 13:30
19,19/09/2014 13:35
29,19/09/2014 13:40
27,19/09/2014 13:45
29,19/09/2014 13:50
31,19/09/2014 13:55
33,19/09/2014 14:00
31,19/09/2014 14:05
28,19/09/2014 14:10
33,19/09/2014 14:15
32,19/09/2014 14:20
33,19/09/2014 14:25
29,19/09/2014 14:30
29,19/09/2014 14:35
31,19/09/2014 14:40
32,19/09/2014 14:45
36,19/09/2014 14:50
33,19/09/2014 14:55
34,19/09/2014 15:00
31,19/09/2014 15:05
27,19/09/2014 15:10
30,19/09/2014 15:15
29,19/09/2014 15:20
34,19/09/2014 15:25
38,19/09/2014 15:30
33,19/09/2014 15:35
37,19/09/2014 15:40
37,19/09/2014 15:45
35,19/09/2014 15:50
37,19/09/2014 15:55
35,19/09/2014 16:00
37,19/09/2014 16:05
33,19/09/2014 16:10
35,19/09/2014 16:15
39,19/09/2014 16:20
36,19/09/2014 16:25
35,19/09/2014 16:30
38,19/09/2014 16:35
41,19/09/2014 16:40
37,19/09/2014 16:45
32,19/09/2014 16:50
27,19/09/2014 16:55
30,19/09/2014 17:00
25,19/09/2014 17:05
25,19/09/2014 17:10
21,19/09/2014 17:15
21,19/09/2014 17:20
24,19/09/2014 17:25
26,19/09/2014 17:30
30,19/09/2014 17:35
35,19/09/2014 17:40
33,19/09/2014 17:45
30,19/09/2014 17:50
35,19/09/2014 17:55
32,19/09/2014 18:00
32,19/09/2014 18:05
36,19/09/2014 18:10
33,19/09/2014 18:15
35,19/09/2014 18:20
37,19/09/2014 18:25
39,19/09/2014 18:30
43,19/09/2014 18:35
44,19/09/2014 18:40
42,19/09/2014 18:45
44,19/09/2014 18:50
46,19/09/2014 18:55
49,19/09/2014 19:00
49,19/09/2014 19:05
54,19/09/2014 19:10
59,19/09/2014 19:15
54,19/09/2014 19:20
50,19/09/2014 19:25
53,19/09/2014 19:30
56,19/09/2014 19:35
59,19/09/2014 19:40
57,19/09/2014 19:45
55,19/09/2014 19:50
54,19/09/2014 19:55
59,19/09/2014 20:00
55,19/09/2014 20:05
60,19/09/2014 20:10
59,19/09/2014 20:15
58,19/09/2014 20:20
56,19/09/2014 20:25
56,19/09/2014 20:30
52,19/09/2014 20:35
49,19/09/2014 20:40
49,19/09/2014 20:45
45,19/09/2014 20:50
43,19/09/2014 20:55
43,19/09/2014 21:00
41,19/09/2014 21:05
41,19/09/2014 21:10
45,19/09/2014 21:15
40,19/09/2014 21:20
43,19/09/2014 21:25
47,19/09/2014 21:30
52,19/09/2014 21:35
52,19/09/2014 21:40
48,19/09/2014 21:45
44,19/09/2014 21:50
44,19/09/2014 21:55
43,19/09/2014 22:00
45,19/09/2014 22:05
45,19/09/2014 22:10
46,19/09/2014 22:15
45,19/09/2014 22:20
46,19/09/2014 22:25
48,19/09/2014 22:30
46,19/09/2014 22:35
41,19/09/2014 22:40
43,19/09/2014 22:45
46,19/09/2014 22:50
46,19/09/2014 22:55
48,19/09/2014 23:00
50,19/09/2014 23:05
48,19/09/2014 23:10
48,19/09/2014 23:15
47,19/09/2014 23:20
47,19/09/2014 23:25
43,19/09/2014 23:30
39,19/09/2014 23:35
43,19/09/2014 23:40
48,19/09/2014 23:45
43,19/09/2014 23:50
41,19/09/2014 23:55
39,20/09/2014 00:00
35,20/09/2014 00:05
40,20/09/2014 00:10
41,20/09/2014 00:15
41,20/09/2014 00:20
40,20/09/2014 00:25
35,20/09/2014 00:30
39,20/09/2014 00:35
37,20/09/2014 00:40
36,20/09/2014 00:45
35,20/09/2014 00:50
39,20/09/2014 00:55
39,20/09/2014 01:00
36,20/09/2014 01:05
38,20/09/2014 01:10
35,20/09/2014 01:15
35,20/09/2014 01:20
35,20/09/2014 01:25
30,20/09/2014 01:30
33,20/09/2014 01:35
32,20/09/2014 01:40
34,20/09/2014 01:45
30,20/09/2014 01:50
33,20/09/2014 01:55
31,20/09/2014 02:00
30,20/09/2014 02:05
29,20/09/2014 02:10
26,20/09/2014 02:15
22,20/09/2014 02:20
27,20/09/2014 02:25
23,20/09/2014 02:30
25,20/09/2014 02:35
20,20/09/2014 02:40
21,20/09/2014 02:45
16,20/09/2014 02:50
20,20/09/2014 02:55
15,20/09/2014 03:00
19,20/09/2014 03:05
26,20/09/2014 03:10
21,20/09/2014 03:15
24,20/09/2014 03:20
23,20/09/2014 03:25
18,20/09/2014 03:30
23,20/09/2014 03:35
27,20/09/2014 03:40
22,20/09/2014 03:45
23,20/09/2014 03:50
20,20/09/2014 03:55
22,20/09/2014 04:00
22,20/09/2014 04:05
18,20/09/2014 04:10
21,20/09/2014 04:15
24,20/09/2014 04:20
27,20/09/2014 04:25
32,20/09/2014 04:30
29,20/09/2014 04:35
26,20/09/2014 04:40
21,20/09/2014 04:45
17,20/09/2014 04:50
27,20/09/2014 04:55
24,20/09/2014 05:00
25,20/09/2014 05:05
24,20/09/2014 05:10
27,20/09/2014 05:15
30,20/09/2014 05:20
30,20/09/2014 05:25
30,20/09/2014 05:30
34,20/09/2014 05:35
30,20/09/2014 05:40
28,20/09/2014 05:45
33,20/09/2014 05:50
35,20/09/2014 05:55
40,20/09/2014 06:00
36,20/09/2014 06:05
35,20/09/2014 06:10
35,20/09/2014 06:15
35,20/09/2014 06:20
39,20/09/2014 06:25
41,20/09/2014 06:30
46,20/09/2014 06:35
47,20/09/2014 06:40
46,20/09/2014 06:45
41,20/09/2014 06:50
40,20/09/2014 06:55
40,20/09/2014 07:00
37,20/09/2014 07:05
33,20/09/2014 07:10
31,20/09/2014 07:15
35,20/09/2014 07:20
32,20/09/2014 07:25
32,20/09/2014 07:30
35,20/09/2014 07:35
33,20/09/2014 07:40
38,20/09/2014 07:45
34,20/09/2014 07:50
32,20/09/2014 07:55
31,20/09/2014 08:00
36,20/09/2014 08:05
34,20/09/2014 08:10
35,20/09/2014 08:15
36,20/09/2014 08:20
31,20/09/2014 08:25
34,20/09/2014 08:30
29,20/09/2014 08:35
29,20/09/2014 08:40
33,20/09/2014 08:45
33,20/09/2014 08:50
37,20/09/2014 08:55
36,20/09/2014 09:00
41,20/09/2014 09:05
38,20/09/2014 09:10
43,20/09/2014 09:15
45,20/09/2014 09:20
45,20/09/2014 09:25
42,20/09/2014 09:30
41,20/09/2014 09:35
41,20/09/2014 09:40
43,20/09/2014 09:45
47,20/09/2014 09:50
47,20/09/2014 09:55
42,20/09/2014 10:00
40,20/09/2014 10:05
45,20/09/2014 10:10
50,20/09/2014 10:15
46,20/09/2014 10:20
46,20/09/2014 10:25
49,20/09/2014 10:30
47,20/09/2014 10:35
49,20/09/2014 10:40
53,20/09/2014 10:45
53,20/09/2014 10:50
49,20/09/2014 10:55
46,20/09/2014 11:00
41,20/09/2014 11:05
40,20/09/2014 11:10
40,20/09/2014 11:15
43,20/09/2014 11:20
39,20/09/2014 11:25
39,20/09/2014 11:30
41,20/09/2014 11:35
37,20/09/2014 11:40
40,20/09/2014 11:45
39,20/09/2014 11:50
41,20/09/2014 11:55
38,20/09/2014 12:00
34,20/09/2014 12:05
35,20/09/2014 12:10
32,20/09/2014 12:15
29,20/09/2014 12:20
33,20/09/2014 12:25
35,20/09/2014 12:30
38,20/09/2014 12:35
40,20/09/2014 12:40
37,20/09/2014 12:45
33,20/09/2014 12:50
31,20/09/2014 12:55
32,20/09/2014 13:00
32,20/09/2014 13:05
32,20/09/2014 13:10
35,20/09/2014 13:15
35,20/09/2014 13:20
39,20/09/2014 13:25
40,20/09/2014 13:30
40,20/09/2014 13:35
42,20/09/2014 13:40
45,20/09/2014 13:45
44,20/09/2014 13:50
40,20/09/2014 13:55
43,20/09/2014 14:00
44,20/09/2014 14:05
47,20/09/2014 14:10
51,20/09/2014 14:15
53,20/09/2014 14:20
57,20/09/2014 14:25
61,20/09/2014 14:30
63,20/09/2014 14:35
68,20/09/2014 14:40
63,20/09/2014 14:45
66,20/09/2014 14:50
61,20/09/2014 14:55
62,20/09/2014 15:00
66,20/09/2014 15:05
65,20/09/2014 15:10
62,20/09/2014 15:15
62,20/09/2014 15:20
67,20/09/2014 15:25
65,20/09/2014 15:30
62,20/09/2014 15:35
59,20/09/2014 15:40
63,20/09/2014 15:45
64,20/09/2014 15:50
64,20/09/2014 15:55
61,20/09/2014 16:00
58,20/09/2014 16:05
59,20/09/2014 16:10
56,20/09/2014 16:15
56,20/09/2014 16:20
53,20/09/2014 16:25
54,20/09/2014 16:30
57,20/09/2014 16:35
57,20/09/2014 16:40
52,20/09/2014 16:45
52,20/09/2014 16:50
51,20/09/2014 16:55
52,20/09/2014 17:00
54,20/09/2014 17:05
54,20/09/2014 17:10
53,20/09/2014 17:15
54,20/09/2014 17:20
57,20/09/2014 17:25
59,20/09/2014 17:30
59,20/09/2014 17:35
61,20/09/2014 17:40
64,20/09/2014 17:45
63,20/09/2014 17:50
63,20/09/2014 17:55
61,20/09/2014 18:00
65,20/09/2014 18:05
65,20/09/2014 18:10
70,20/09/2014 18:15
70,20/09/2014 18:20
75,20/09/2014 18:25
77,20/09/2014 18:30
78,20/09/2014 18:35
74,20/09/2014 18:40
79,20/09/2014 18:45
78,20/09/2014 18:50
82,20/09/2014 18:55
86,20/09/2014 19:00
84,20/09/2014 19:05
88,20/09/2014 19:10
83,20/09/2014 19:15
82,20/09/2014 19:20
86,20/09/2014 19:25
91,20/09/2014 19:30
94,20/09/2014 19:35
97,20/09/2014 19:40
97,20/09/2014 19:45
96,20/09/2014 19:50
94,20/09/2014 19:55
98,20/09/2014 20:00
101,20/09/2014 20:05
106,20/09/2014 20:10
111,20/09/2014 20:15
111,20/09/2014 20:20
108,20/09/2014 20:25
110,20/09/2014 20:30
114,20/09/2014 20:35
110,20/09/2014 20:40
107,20/09/2014 20:45
103,20/09/2014 20:50
101,20/09/2014 20:55
99,20/09/2014 21:00
101,20/09/2014 21:05
105,20/09/2014 21:10
105,20/09/2014 21:15
103,20/09/2014 21:20
106,20/09/2014 21:25
101,20/09/2014 21:30
97,20/09/2014 21:35
94,20/09/2014 21:40
95,20/09/2014 21:45
90,20/09/2014 21:50
94,20/09/2014 21:55
94,20/09/2014 22:00
97,20/09/2014 22:05
99,20/09/2014 22:10
98,20/09/2014 22:15
99,20/09/2014 22:20
96,20/09/2014 22:25
92,20/09/2014 22:30
90,20/09/2014 22:35
88,20/09/2014 22:40
83,20/09/2014 22:45
83,20/09/2014 22:50
79,20/09/2014 22:55
78,20/09/2014 23:00
79,20/09/2014 23:05
81,20/09/2014 23:10
85,20/09/2014 23:15
90,20/09/2014 23:20
94,20/09/2014 23:25
92,20/09/2014 23:30
97,20/09/2014 23:35
97,20/09/2014 23:40
92,20/09/2014 23:45
96,20/09/2014 23:50
92,20/09/2014 23:55
96,21/09/2014 00:00
